action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7774511,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,,,CHEMBL1909046,,,,CHEMBL267044,LEVOSULPIRIDE,CHEMBL267044,,0,,1539889,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,,7774609,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,,,CHEMBL1909046,,,"{'bei': '13.00', 'le': '0.25', 'lle': '1.11', 'sei': '14.17'}",CHEMBL841,LOPERAMIDE,CHEMBL841,6.20,0,http://www.openphacts.org/units/Nanomolar,1539897,=,15,1,=,,IC50,nM,,628.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,uM,UO_0000065,,0.628
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7775134,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1ccccc1OCC(O)COC(N)=O,,,CHEMBL1909046,,,,CHEMBL1201117,METHOCARBAMOL,CHEMBL1201117,,0,,1539930,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7775256,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,COC(=O)c1ccc(O)cc1,,,CHEMBL1909046,,,,CHEMBL325372,METHYLPARABEN,CHEMBL325372,,0,,1539938,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7775368,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL1200862,METYROSINE,CHEMBL1200862,,0,,1539946,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7775930,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,,,,CHEMBL1909046,,,,CHEMBL1201631,INSULIN HUMAN,CHEMBL1201631,,0,,1539849,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7776061,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,NNC(=O)c1ccncc1,,,CHEMBL1909046,,,,CHEMBL64,ISONIAZID,CHEMBL64,,0,,1539857,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7776156,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,,,CHEMBL1909046,,,,CHEMBL571,KETOPROFEN,CHEMBL571,,0,,1539865,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7776368,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,,,CHEMBL1909046,,,,CHEMBL1444,LETROZOLE,CHEMBL1444,,0,,1539881,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7776824,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,,,,CHEMBL1909046,,,,CHEMBL1200693,MANGANESE CHLORIDE ANHYDROUS,CHEMBL1200693,,0,,1539906,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7776923,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,CHEMBL1909046,,,,CHEMBL1390,,CHEMBL1390,,0,,1539914,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7777027,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1cccc(C)c1NC(=O)C1CCCCN1C,,,CHEMBL1909046,,,,CHEMBL1087,MEPIVACAINE,CHEMBL1087,,0,,1539922,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7777639,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,,,CHEMBL1909046,,,,CHEMBL1670,MITOTANE,CHEMBL1670,,0,,1539955,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7777731,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,,,CHEMBL1909046,,,,CHEMBL1456,MYCOPHENOLATE MOFETIL,CHEMBL1456,,0,,1539963,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7777868,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL1909070,NAFENOPIN,CHEMBL1909070,,0,,1539971,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7778481,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(O)C(=O)O,,,CHEMBL1909046,,,,CHEMBL1200559,LACTIC ACID,CHEMBL1200559,,0,,1539874,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7778831,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,,,CHEMBL1909046,,,,CHEMBL998,LORATADINE,CHEMBL998,,0,,1539898,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7779363,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1909046,,,,CHEMBL34259,METHOTREXATE,CHEMBL34259,,0,,1539931,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7779483,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,,,CHEMBL1909046,,,,CHEMBL650,METHYLPREDNISOLONE,CHEMBL650,,0,,1539939,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7779600,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,,,CHEMBL1909046,,,,CHEMBL54440,MEVASTATIN,CHEMBL54440,,0,,1539947,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7780168,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,Oc1c(I)cc(I)c2cccnc12,,,CHEMBL1909046,,,,CHEMBL86754,IODOQUINOL,CHEMBL86754,,0,,1539850,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7780303,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)NCC(O)c1ccc(O)c(O)c1,,,CHEMBL1909046,,,,CHEMBL434,ISOPROTERENOL,CHEMBL434,,0,,1539858,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7780401,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,,,CHEMBL1909046,,,,CHEMBL469,KETOROLAC,CHEMBL469,,0,,1539866,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7780617,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,,,CHEMBL1909046,,,,CHEMBL1679,LEUCOVORIN,CHEMBL1679,,0,,1539882,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7780747,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCN(CC)CC(=O)Nc1c(C)cccc1C,,,CHEMBL1909046,,,,CHEMBL79,LIDOCAINE,CHEMBL79,,0,,1539890,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7781671,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,,,CHEMBL1909046,,,,CHEMBL159,VINBLASTINE,CHEMBL159,,0,,1540271,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7781860,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)OCC(COC(C)=O)OC(C)=O,,,CHEMBL1909046,,,,CHEMBL1489254,TRIACETIN,CHEMBL1489254,,0,,1540239,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7781989,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,,CHEMBL1909046,,,,CHEMBL422,TRIFLUOPERAZINE,CHEMBL422,,0,,1540247,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7782102,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,,,CHEMBL1909046,,,,CHEMBL56564,TROPISETRON,CHEMBL56564,,0,,1540255,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7782220,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,,,CHEMBL1909046,,,,CHEMBL865,VALDECOXIB,CHEMBL865,,0,,1540263,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7782581,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,,,CHEMBL1909046,,,,CHEMBL603,ZAFIRLUKAST,CHEMBL603,,0,,1540279,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7783277,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,,,CHEMBL1909046,,,,CHEMBL90555,VINCRISTINE,CHEMBL90555,,0,,1540272,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7783466,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,,,CHEMBL1909046,,,,CHEMBL1451,TRIAMCINOLONE,CHEMBL1451,,0,,1540240,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,,7783589,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,,,CHEMBL1909046,,,"{'bei': '23.11', 'le': '0.43', 'lle': '2.64', 'sei': '29.68'}",CHEMBL1490,TRIHEXYPHENIDYL,CHEMBL1490,6.97,0,http://www.openphacts.org/units/Nanomolar,1540248,=,15,1,=,,IC50,nM,,108.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,uM,UO_0000065,,0.108
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7783708,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,,,CHEMBL1909046,,,,CHEMBL428,TROVAFLOXACIN,CHEMBL428,,0,,1540256,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,,7783820,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],,,CHEMBL1909046,,,"{'bei': '20.63', 'le': '0.39', 'lle': '2.47', 'sei': '24.04'}",CHEMBL2107687,VALETHAMATE BROMIDE,CHEMBL2111176,6.32,0,http://www.openphacts.org/units/Nanomolar,1540264,=,15,1,=,,IC50,nM,,475.0,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,uM,UO_0000065,,0.475
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7784178,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,,,CHEMBL1909046,,,,CHEMBL1521,ZALEPLON,CHEMBL1521,,0,,1540280,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7785047,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,CHEMBL1909046,,,,CHEMBL1504,TRIAMCINOLONE ACETONIDE,CHEMBL1504,,0,,1540241,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7785169,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1ccc(CN2CCNCC2)c(OC)c1OC,,,CHEMBL1909046,,,,CHEMBL203266,TRIMETAZIDINE,CHEMBL203266,,0,,1540249,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7785287,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,,,CHEMBL1909046,,,,CHEMBL1566956,TROXIPIDE,CHEMBL1566956,,0,,1540257,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7785398,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCCC(CCC)C(=O)O,,,CHEMBL1909046,,,,CHEMBL109,VALPROIC ACID,CHEMBL109,,0,,1540265,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7785519,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,,,CHEMBL1909046,,,,CHEMBL238071,VINDESINE,CHEMBL238071,,0,,1540273,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7785757,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1,,,CHEMBL1909046,,,,CHEMBL28079,ZAPRINAST,CHEMBL28079,,0,,1540281,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7786777,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,NC[C@H]1CC[C@H](C(=O)O)CC1,,,CHEMBL1909046,,,,CHEMBL877,TRANEXAMIC ACID,CHEMBL877,,0,,1540234,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7786887,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,,,CHEMBL1909046,,,,CHEMBL585,TRIAMTERENE,CHEMBL585,,0,,1540242,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7787012,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CN1C(=O)OC(C)(C)C1=O,,,CHEMBL1909046,,,,CHEMBL695,TRIMETHADIONE,CHEMBL695,,0,,1540250,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7787130,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,N#CC(C#N)=Cc1ccc(O)c(O)c1,,,CHEMBL1909046,,,,CHEMBL76904,TYRPHOSTIN 23,CHEMBL76904,,0,,1540258,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7787246,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,,,CHEMBL1909046,,,,CHEMBL1069,VALSARTAN,CHEMBL1069,,0,,1540266,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7787366,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,,,CHEMBL1909046,,,,CHEMBL553025,VINORELBINE,CHEMBL553025,,0,,1540274,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7787614,[],CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,,,CHEMBL1909046,,,,CHEMBL129,ZIDOVUDINE,CHEMBL129,,0,,1540282,,15,0,,,IC50,,,,CHEMBL287,Homo sapiens,Sigma opioid receptor,9606,,,IC50,,,,
